log2FoldChange,lfcSE,pvalue,padj,Domain,Phylum,KEGG_pathway,KEGG_Pathway_Name,Level1,Level2
-1.059103957,0.146400983,4.68e-13,8.87e-12,Bacteria,Proteobacteria,ko00071,Fatty acid degradation,Metabolism,Lipid metabolism
-0.90014808,0.123444799,3.06e-13,6e-12,Bacteria,Proteobacteria,ko00350,Tyrosine metabolism,Metabolism,Amino acid metabolism
-0.628784907,0.112272399,2.14e-08,1.23e-07,Bacteria,Proteobacteria,ko00626,Naphthalene degradation,Metabolism,Xenobiotics biodegradation and metabolism
-1.139562524,0.188840863,1.59e-09,1.2e-08,Bacteria,Proteobacteria,ko04214,Apoptosis - fly,Cellular Processes,Cell growth and death
-0.969016812,0.146318569,3.53e-11,4.04e-10,Bacteria,Actinobacteria,ko00061,Fatty acid biosynthesis,Metabolism,Lipid metabolism
-0.820986941,0.095351218,7.3e-18,6.11e-16,Bacteria,Actinobacteria,ko00071,Fatty acid degradation,Metabolism,Lipid metabolism
-1.058769438,0.138465645,2.07e-14,5.67e-13,Bacteria,Actinobacteria,ko01212,Fatty acid metabolism,Metabolism,Global and overview maps
-0.45352423,0.093260738,1.16e-06,4.17e-06,Bacteria,Actinobacteria,ko02024,Quorum sensing,Cellular Processes,Cellular community - prokaryotes
-0.674698498,0.132375883,3.45e-07,1.43e-06,Bacteria,Actinobacteria,ko03320,PPAR signaling pathway,Organismal Systems,Endocrine system
-1.13651408,0.126487232,2.58e-19,3.16e-17,Bacteria,Actinobacteria,ko04146,Peroxisome,Cellular Processes,Transport and catabolism
-0.753689416,0.159115941,2.17e-06,7.23e-06,Bacteria,Actinobacteria,ko04216,Ferroptosis,Cellular Processes,Cell growth and death
-0.791131384,0.159469449,7.01e-07,2.64e-06,Bacteria,Actinobacteria,ko04714,Thermogenesis,Organismal Systems,Environmental adaptation
-0.749402909,0.142785068,1.53e-07,6.97e-07,Bacteria,Actinobacteria,ko04920,Adipocytokine signaling pathway,Organismal Systems,Endocrine system
-0.707821358,0.144509819,9.68e-07,3.6e-06,Bacteria,Proteobacteria,ko00061,Fatty acid biosynthesis,Metabolism,Lipid metabolism
-0.957956079,0.147355073,7.98e-11,8.3e-10,Bacteria,Proteobacteria,ko01212,Fatty acid metabolism,Metabolism,Global and overview maps
-0.861193621,0.137944878,4.29e-10,3.98e-09,Bacteria,Proteobacteria,ko03320,PPAR signaling pathway,Organismal Systems,Endocrine system
-0.98519457,0.1456479,1.34e-11,1.68e-10,Bacteria,Proteobacteria,ko04146,Peroxisome,Cellular Processes,Transport and catabolism
-0.889671509,0.169883168,1.63e-07,7.36e-07,Bacteria,Proteobacteria,ko04216,Ferroptosis,Cellular Processes,Cell growth and death
-1.09099444,0.174453753,4.01e-10,3.79e-09,Bacteria,Proteobacteria,ko04714,Thermogenesis,Organismal Systems,Environmental adaptation
-0.864984734,0.177155918,1.05e-06,3.83e-06,Bacteria,Proteobacteria,ko04920,Adipocytokine signaling pathway,Organismal Systems,Endocrine system
-0.7549466,0.121370794,4.97e-10,4.54e-09,Bacteria,Proteobacteria,ko00670,One carbon pool by folate,Metabolism,Metabolism of cofactors and vitamins
-0.969616264,0.192201848,4.54e-07,1.81e-06,Bacteria,Proteobacteria,ko02040,Flagellar assembly,Cellular Processes,Cell motility
0.10118458,0.058508684,0.083738565,0.115050136,Bacteria,Firmicutes,ko01051,Biosynthesis of ansamycins,Metabolism,Metabolism of terpenoids and polyketides
-0.332401129,0.07141412,3.25e-06,1.04e-05,Bacteria,Actinobacteria,ko00710,Carbon fixation in photosynthetic organisms,Metabolism,Energy metabolism
-0.380913513,0.075527086,4.57e-07,1.81e-06,Bacteria,Actinobacteria,ko01051,Biosynthesis of ansamycins,Metabolism,Metabolism of terpenoids and polyketides
0.465293049,0.109395313,2.11e-05,5.54e-05,Bacteria,Bacteroidetes,ko00730,Thiamine metabolism,Metabolism,Metabolism of cofactors and vitamins
-0.092440827,0.159090287,0.561200758,0.616197657,Bacteria,Fibrobacteres,ko00190,Oxidative phosphorylation,Metabolism,Energy metabolism
0.360406533,0.091227544,7.79e-05,0.0001821,Bacteria,Fibrobacteres,ko01100,Metabolic pathways Major,Metabolism,Global and overview maps
0.211024226,0.066698065,0.001556846,0.002934765,Bacteria,Firmicutes,ko00190,Oxidative phosphorylation,Metabolism,Energy metabolism
0.100039835,0.066220012,0.130860038,0.173498601,Bacteria,Firmicutes,ko05134,Legionellosis,Human Diseases,Infectious disease: bacterial
0.891040823,0.102702525,4.1e-18,3.84e-16,Bacteria,Spirochaetes,ko00020,Citrate cycle (TCA cycle),Metabolism,Carbohydrate metabolism
0.604596021,0.118790382,3.59e-07,1.48e-06,Bacteria,Spirochaetes,ko00190,Oxidative phosphorylation,Metabolism,Energy metabolism
0.700230294,0.074429438,5.06e-21,1.01e-18,Bacteria,Spirochaetes,ko00250,"Alanine, aspartate and glutamate metabolism",Metabolism,Amino acid metabolism
0.67503447,0.101510588,2.93e-11,3.41e-10,Bacteria,Spirochaetes,ko00650,Butanoate metabolism,Metabolism,Carbohydrate metabolism
0.586519481,0.08341755,2.05e-12,3.05e-11,Bacteria,Spirochaetes,ko00720,Carbon fixation pathways in prokaryotes,Metabolism,Energy metabolism
0.570887683,0.126192385,6.07e-06,1.79e-05,Bacteria,Spirochaetes,ko00760,Nicotinate and nicotinamide metabolism,Metabolism,Metabolism of cofactors and vitamins
0.587766811,0.087939693,2.33e-11,2.83e-10,Bacteria,Spirochaetes,ko01130,Biosynthesis of antibiotics,Metabolism,Global and overview maps
0.461640381,0.072466723,1.89e-10,1.88e-09,Bacteria,Spirochaetes,ko01200,Carbon metabolism,Metabolism,Global and overview maps
0.523274874,0.144912355,0.000305048,0.000634421,Bacteria,Spirochaetes,ko05134,Legionellosis,Human Diseases,Infectious disease: bacterial
0.103096209,0.065218601,0.113928525,0.15340312,Bacteria,Firmicutes,ko00780,Biotin metabolism,Metabolism,Metabolism of cofactors and vitamins
-1.057061608,0.17806821,2.92e-09,2.1e-08,Bacteria,Proteobacteria,ko01503,Cationic antimicrobial peptide (CAMP) resistance,Human Diseases,Drug resistance: antimicrobial
0.819261248,0.138240022,3.1e-09,2.21e-08,Bacteria,Bacteroidetes,ko01503,Cationic antimicrobial peptide (CAMP) resistance,Human Diseases,Drug resistance: antimicrobial
0.632751787,0.122038902,2.16e-07,9.4e-07,Bacteria,Bacteroidetes,ko02020,Two-component system,Environmental Information Processing,Signal transduction
-1.132005706,0.15858715,9.47e-13,1.59e-11,Bacteria,Proteobacteria,ko00480,Glutathione metabolism,Metabolism,Metabolism of other amino acids
-0.957610752,0.176030364,5.33e-08,2.7e-07,Bacteria,Proteobacteria,ko03440,Homologous recombination,Genetic Information Processing,Replication and repair
