log2FoldChange,lfcSE,pvalue,padj,SGB,Domain,Phylum,Class,Order,Family,Genus
3.864372054,0.918429225,2.58e-05,5.76e-05,NBJMR02800__metabat2_low_PE_003_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,Lawsonibacter
-1.182363061,1.237801858,0.339470551,0.393477229,NHCFC00100__metabat2_high_PE_013_contigs,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus_A
0.60361998,1.255449921,0.630658844,0.667934207,NHCFC00100__metabat2_low_PE_022_contigs,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus_D
2.222149213,1.982808247,0.262412144,0.312350541,NHCFC04200__maxbin2_high_prob_014_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes
1.713501113,1.718121506,0.318613679,0.372558852,NHCFC04200__metabat2_high_PE_075_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,UBA1777
-3.630155789,1.978471265,0.06653108,0.093256038,NHCFD04200__maxbin2_low_prob_004_contigs,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Methylobacterium
-0.975986987,1.582854517,0.537499057,0.581609037,NHCFI00100__maxbin2_low_prob_004_contigs,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Weissella
-4.041644372,2.71052279,0.135936807,0.174325151,NHCFJ02800__metabat2_low_PE_015_contigs,Bacteria,Actinobacteriota,Actinobacteria,Actinomycetales,Dermabacteraceae,Brachybacterium
3.37947545,1.058414856,0.001408228,0.002630015,NHCFR00700__metabat2_high_PE_007_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,
0.033631255,1.202720945,0.977691947,0.979168823,NHCFR00700__metabat2_low_PE_032_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,Flavonifractor
1.568592973,2.817027155,0.577646558,0.622731167,NHCFR05603__maxbin2_high_prob_035_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Ruminococcaceae,Faecalibacterium
1.067710251,2.005332239,0.594424342,0.637707668,NHCFR05603__maxbin2_high_prob_044_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes
3.639559191,1.037121913,0.000449309,0.000886582,NHCFR05603__metabat2_high_PE_050_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,UBA9475
4.000732935,1.300632421,0.002098045,0.00382144,Oklahoma_p2__metabat2_low_PE_035_contigs,Bacteria,Fusobacteriota,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium_A
3.950096144,1.652974483,0.016862612,0.026577443,Peterbilt_p2__metabat2_high_PE_039_contigs,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,Blautia
1.871289055,1.726728251,0.278489193,0.329123591,Peterbilt_p2__metabat2_low_PE_018_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Ruminococcaceae,Fournierella
25.84158266,2.027113936,3.2e-37,2.02e-36,R03__maxbin2_low_prob_006_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,ER4
5.038661856,1.222057292,3.74e-05,8.13e-05,R03__maxbin2_low_prob_041_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,CAG-83
25.73017455,2.684518708,9.28e-22,2.99e-21,R03__metabat2_high_PE_033_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,UBA932,RC9
4.415863101,1.362170282,0.001187836,0.002224676,R03__metabat2_high_PE_065_contigs,Bacteria,Firmicutes_A,Clostridia,Christensenellales,CAG-74,
25.18696212,1.358630903,1.01e-76,1.76e-75,R04__metabat2_high_PE_020_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,
23.85235664,2.401133276,2.97e-23,1.05e-22,R05__metabat2_high_PE_037_contigs,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,UBA1258
24.55619199,2.013060101,3.17e-34,1.8e-33,R05__metabat2_low_PE_032_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Ruminococcaceae,Ruminococcus
4.742288252,1.253080331,0.000154015,0.00032212,R11__metabat2_high_PE_049_contigs,Bacteria,Firmicutes_A,Clostridia,Christensenellales,CAG-74,UBA11524
23.63682536,2.092005502,1.33e-29,6.09e-29,R11__metabat2_high_PE_057_contigs,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,
25.40291628,1.906540372,1.68e-40,1.16e-39,R11__metabat2_low_PE_023_contigs,Bacteria,Verrucomicrobiota,Kiritimatiellae,RFP12,UBA1067,UBA1067
25.91331944,2.118593608,2.11e-34,1.23e-33,R11__metabat2_low_PE_064_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,ER4
4.304385232,2.573890956,0.09446002,0.125253986,R14__maxbin2_high_prob_015_contigs,Bacteria,Fibrobacterota,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,Fibrobacter_A
4.504416182,1.044329762,1.61e-05,3.63e-05,R14__metabat2_high_PE_015_contigs,Bacteria,Firmicutes_A,Clostridia,Christensenellales,CAG-74,UBA11524
24.30284715,2.513177705,4.04e-22,1.33e-21,R14__metabat2_high_PE_017_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,UBA3663,UBA3663
24.97884482,1.500129872,2.97e-62,3.72e-61,R14__metabat2_high_PE_020_contigs,Bacteria,Firmicutes_A,Clostridia,Christensenellales,CAG-74,
4.160664627,1.510713637,0.005885281,0.010134912,R14__metabat2_high_PE_026_contigs,Bacteria,Firmicutes_A,Clostridia,Christensenellales,CAG-74,UBA11524
4.318647084,1.114716966,0.000106971,0.000225866,R14__metabat2_high_PE_034_contigs,Bacteria,Firmicutes_A,Clostridia,Christensenellales,CAG-74,
25.17776045,1.634297906,1.49e-53,1.48e-52,R14__metabat2_high_PE_043_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,
3.387363898,1.560808958,0.029987027,0.045184997,R14__metabat2_low_PE_047_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,ER4
26.48097883,2.662177001,2.6e-23,9.25e-23,R15__metabat2_high_PE_015_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,UBA932,RC9
27.88813225,2.500122299,6.79e-29,3.04e-28,R15__metabat2_low_PE_040_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,UBA932,RC9
1.284711785,2.809644952,0.647490947,0.683577225,R16__maxbin2_low_prob_005_contigs,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus
25.34687728,2.093613499,9.73e-34,5.42e-33,R16__metabat2_high_PE_006_contigs,Bacteria,Verrucomicrobiota,Kiritimatiellae,RFP12,UBA1067,UBA1067
23.71878193,2.092219027,8.64e-30,4.03e-29,R17__maxbin2_high_prob_029_contigs,Bacteria,Firmicutes_A,Clostridia,Christensenellales,CAG-74,
23.76447072,2.400712011,4.21e-23,1.46e-22,R17__metabat2_high_PE_024_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,UBA1777
24.93305544,2.679166011,1.32e-20,4.06e-20,R18__metabat2_high_PE_016_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,UBA932,RC9
26.13705606,2.670728101,1.29e-22,4.4e-22,R18__metabat2_low_PE_003_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,UBA932,RC9
4.103343915,2.09656566,0.050327008,0.072222525,R18__metabat2_low_PE_004_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,
0.396969661,1.992092053,0.842049394,0.866892466,R18__metabat2_low_PE_019_contigs,Bacteria,Actinobacteriota,Coriobacteriia,Coriobacteriales,Eggerthellaceae,
25.98792389,3.069646705,2.54e-17,7.31e-17,R19__maxbin2_low_prob_025_contigs,Archaea,Halobacterota,Methanomicrobia,Methanomicrobiales,Methanocorpusculaceae,Methanocorpusculum
26.44482693,1.981798236,1.29e-40,8.98e-40,R19__metabat2_high_PE_023_contigs,Bacteria,Verrucomicrobiota,Kiritimatiellae,RFP12,UBA1067,UBA1067
25.16571158,1.035515389,1.84e-130,7.63e-129,R19__metabat2_low_PE_030_contigs,Bacteria,Firmicutes_A,Clostridia,Christensenellales,CAG-74,
24.77407751,1.348798886,2.39e-75,4.07e-74,R19__metabat2_low_PE_041_contigs,Bacteria,Firmicutes_A,Clostridia,Christensenellales,CAG-74,UBA4246
24.5840419,2.098464495,1.06e-31,5.39e-31,R20__maxbin2_low_prob_016_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,UBA932,RC9
24.11743141,2.180654217,1.97e-28,8.69e-28,R20__metabat2_high_PE_002_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,CAG-83
23.46783451,2.539724795,2.46e-20,7.44e-20,R20__metabat2_low_PE_030_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,UBA4334
30.0,1.370878482,3.71e-106,1.12e-104,R21__maxbin2_low_prob_048_contigs,Bacteria,Firmicutes_A,Clostridia,Peptostreptococcales,Anaerovoracaceae,Mogibacterium
24.89716484,2.502407125,2.54e-23,9.1e-23,R21__metabat2_high_PE_011_contigs,Bacteria,Firmicutes_A,Clostridia,Peptostreptococcales,Anaerovoracaceae,Mogibacterium
26.42100017,1.811959343,3.69e-48,3.26e-47,R21__metabat2_high_PE_030_contigs,Bacteria,Firmicutes_A,Clostridia,Saccharofermentanales,Saccharofermentanaceae,Saccharofermentans
25.89798159,2.189023111,2.7e-32,1.39e-31,R21__metabat2_high_PE_034_contigs,Bacteria,Firmicutes_A,Clostridia,Christensenellales,CAG-74,UBA2943
24.81052142,1.64897398,3.67e-51,3.47e-50,R21__metabat2_high_PE_066_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Acutalibacteraceae,
24.35565854,2.380585174,1.44e-24,5.49e-24,R21__metabat2_low_PE_012_contigs,Bacteria,Firmicutes,Bacilli,RF39,CAG-1000,
24.09231085,2.405781821,1.32e-23,4.79e-23,R21__metabat2_low_PE_019_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,F23-B02
26.21700406,1.648980489,6.45e-57,7.01e-56,R21__metabat2_low_PE_053_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Acutalibacteraceae,RUG420
5.105497765,0.958871886,1.01e-07,2.67e-07,R21__metabat2_low_PE_059_contigs,Bacteria,Firmicutes_A,Clostridia,Christensenellales,CAG-74,
24.90924204,1.762892525,2.49e-45,2.04e-44,R21__metabat2_low_PE_075_contigs,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,Saccharimonadaceae,UBA2866
3.806603812,1.522690876,0.012422171,0.019845541,R22__maxbin2_high_prob_019_contigs,Bacteria,Firmicutes,Bacilli,RF39,CAG-611,UBA3789
4.658546626,1.43013425,0.001124303,0.00211765,R22__maxbin2_high_prob_022_contigs,Bacteria,Firmicutes_A,Clostridia,Christensenellales,CAG-138,RUG472
24.50820936,1.941587981,1.58e-36,9.8e-36,R22__maxbin2_high_prob_028_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Ruminococcaceae,Firm-04
24.83563087,2.508426455,4.13e-23,1.44e-22,R22__metabat2_high_PE_030_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,F082,F082
24.44154206,1.78735438,1.44e-42,1.11e-41,R22__metabat2_high_PE_057_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,UBA932,RC9
30.0,1.965141268,1.29e-52,1.25e-51,R22__metabat2_low_PE_006_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,UBA1189
25.22539847,1.204794255,2.44e-97,5.39e-96,R22__metabat2_low_PE_020_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,CAG-83
23.98357746,2.671541155,2.77e-19,8.2e-19,R22__metabat2_low_PE_040_contigs,Bacteria,Firmicutes_A,Clostridia,Saccharofermentanales,Saccharofermentanaceae,Saccharofermentans
21.71475671,2.415875295,2.51e-19,7.46e-19,R22__metabat2_low_PE_043_contigs,Bacteria,Spirochaetota,Spirochaetia,Treponematales,Treponemataceae,Treponema_D
24.68587742,1.868159381,7.28e-40,4.88e-39,R23__maxbin2_high_prob_017_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,CAG-83
5.177856441,1.553920704,0.000861859,0.00165148,R23__maxbin2_high_prob_044_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,UBA4372
24.60213857,1.424031731,7.08e-67,9.58e-66,R23__maxbin2_low_prob_047_contigs,Bacteria,Firmicutes_A,Clostridia,Christensenellales,CAG-74,UBA11524
22.83493612,2.668236049,1.15e-17,3.32e-17,R23__metabat2_high_PE_022_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,WCHB1-69,F23-D06
24.30932446,1.799097857,1.33e-41,9.79e-41,R23__metabat2_high_PE_030_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Prevotella
26.27569669,1.694284475,3.04e-54,3.1e-53,R23__metabat2_low_PE_041_contigs,Bacteria,Verrucomicrobiota,Kiritimatiellae,RFP12,UBA1067,UBA1067
23.77286921,2.098224606,9.32e-30,4.32e-29,R24__maxbin2_high_prob_003_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,UBA4372
26.24458868,1.344965712,8.48e-85,1.61e-83,R24__maxbin2_high_prob_033_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Prevotella
23.81538857,2.010391518,2.25e-32,1.19e-31,R24__metabat2_low_PE_011_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Ga6A1
5.478262929,2.124615782,0.009923826,0.01624567,R24__metabat2_low_PE_020_contigs,Bacteria,Spirochaetota,Spirochaetia,Treponematales,Treponemataceae,Treponema_D
25.05754943,1.426817476,4.83e-69,6.96e-68,R24__metabat2_low_PE_026_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,UBA4334
22.39740769,2.025567191,2.02e-28,8.87e-28,R24__metabat2_low_PE_034_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Ruminococcaceae,Angelakisella
26.52036389,1.532284407,4.11e-67,5.68e-66,R25__metabat2_low_PE_004_contigs,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobrevibacter_A
23.2989958,2.415357408,5.1e-22,1.67e-21,R25__metabat2_low_PE_006_contigs,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,Eubacterium_E
23.93374626,1.869432056,1.58e-37,1.01e-36,R25__metabat2_low_PE_026_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,CAG-110
26.47245681,1.057741488,3.08e-138,1.46e-136,R26__maxbin2_high_prob_014_contigs,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobrevibacter_A
26.49566802,1.751770138,1.11e-51,1.06e-50,R26__metabat2_high_PE_025_contigs,Bacteria,Verrucomicrobiota,Kiritimatiellae,RFP12,UBA1067,UBA1067
28.01452369,1.708152218,1.9e-60,2.33e-59,R26__metabat2_high_PE_030_contigs,Bacteria,Verrucomicrobiota,Kiritimatiellae,RFP12,UBA1067,UBA3624
4.255812404,2.415790378,0.078125981,0.107479896,R26__metabat2_high_PE_046_contigs,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,,
28.6129065,1.230615914,1.39e-119,4.86e-118,R26__metabat2_high_PE_047_contigs,Bacteria,Firmicutes_A,Clostridia,Christensenellales,CAG-74,GCA-900199385
25.40430936,2.270193733,4.55e-29,2.05e-28,R26__metabat2_high_PE_058_contigs,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,UBA2868
23.18214175,2.295214876,5.51e-24,2.05e-23,R26__metabat2_low_PE_011_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Prevotella
25.46263409,1.065590962,3.43e-126,1.34e-124,R26__metabat2_low_PE_037_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,CAG-110
25.15400032,2.616792769,7.08e-22,2.29e-21,R26__metabat2_low_PE_056_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Acutalibacteraceae,UBA1227
29.65397667,1.861459876,3.89e-57,4.3e-56,R27__maxbin2_high_prob_011_contigs,Bacteria,Firmicutes_A,Clostridia,Peptostreptococcales,Anaerovoracaceae,UBA1191
23.87423067,2.646793503,1.88e-19,5.61e-19,R27__maxbin2_low_prob_010_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,P3,
24.93206726,1.327619861,1.11e-78,1.99e-77,R27__maxbin2_low_prob_018_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,CAG-110
25.62301851,1.574918749,1.63e-59,1.89e-58,R27__maxbin2_low_prob_044_contigs,Bacteria,Firmicutes_A,Clostridia,Christensenellales,CAG-74,
27.65252508,1.735265888,3.59e-57,4.03e-56,R27__metabat2_high_PE_014_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Acutalibacteraceae,CAG-177
25.71595382,2.102323608,2.09e-34,1.23e-33,R27__metabat2_high_PE_015_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,UBA932,RC9
23.83587558,2.545725813,7.74e-21,2.4e-20,R27__metabat2_high_PE_017_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,UBA932,RC9
