log2FoldChange,lfcSE,pvalue,padj,Domain,Phylum,KEGG_pathway,KEGG_Pathway_Name,Level1,Level2
-0.255494129,0.11659965,0.028436718,0.034430997,Archaea,Euryarchaeota,ko00471,D-Glutamine and D-glutamate metabolism,Metabolism,Metabolism of other amino acids
-0.267230076,0.131188991,0.041651493,0.049861517,Archaea,Euryarchaeota,ko04964,Proximal tubule bicarbonate reclamation,Organismal Systems,Excretory system
0.089129646,0.075615957,0.238511768,0.264596825,Bacteria,Firmicutes,ko05014,Amyotrophic lateral sclerosis (ALS),Human Diseases,Neurodegenerative disease
-0.411749288,0.048693096,2.77e-17,6.92e-17,Bacteria,Firmicutes,ko05016,Huntington disease,Human Diseases,Neurodegenerative disease
0.613411789,0.107270742,1.08e-08,1.91e-08,Bacteria,Firmicutes,ko05020,Prion diseases,Human Diseases,Neurodegenerative disease
-1.23447697,0.097189264,5.78e-37,2.37e-36,Bacteria,Proteobacteria,ko05132,Salmonella infection,Human Diseases,Infectious disease: bacterial
-1.583163024,0.095868759,2.92e-61,1.74e-60,Bacteria,Proteobacteria,ko04151,PI3K-Akt signaling pathway,Environmental Information Processing,Signal transduction
-0.123055515,0.043001751,0.004214558,0.005463741,Bacteria,Synergistetes,ko00620,Pyruvate metabolism,Metabolism,Carbohydrate metabolism
-0.384206818,0.076017762,4.32e-07,7.16e-07,Bacteria,Synergistetes,ko00710,Carbon fixation in photosynthetic organisms,Metabolism,Energy metabolism
1.285375908,0.15242457,3.37e-17,8.4e-17,Bacteria,Actinobacteria,ko05133,Pertussis,Human Diseases,Infectious disease: bacterial
1.781217047,0.083815328,3.18e-100,4.21e-99,Bacteria,Bacteroidetes,ko05146,Amoebiasis,Human Diseases,Infectious disease: parasitic
-0.719690674,0.054620619,1.2e-39,5.13e-39,Bacteria,Synergistetes,ko00520,Amino sugar and nucleotide sugar metabolism,Metabolism,Carbohydrate metabolism
-0.77974932,0.101935121,2.02e-14,4.5e-14,Bacteria,Synergistetes,ko01503,Cationic antimicrobial peptide (CAMP) resistance,Human Diseases,Drug resistance: antimicrobial
0.278240209,0.18224434,0.126825015,0.144736867,Bacteria,Tenericutes,ko00040,Pentose and glucuronate interconversions,Metabolism,Carbohydrate metabolism
0.990226409,0.13837101,8.29e-13,1.75e-12,Bacteria,Bacteroidetes,ko00621,Dioxin degradation,Metabolism,Xenobiotics biodegradation and metabolism
0.383778516,0.098001769,9e-05,0.000130244,Bacteria,Fusobacteria,ko00350,Tyrosine metabolism,Metabolism,Amino acid metabolism
0.670969626,0.111447622,1.74e-09,3.27e-09,Bacteria,Fusobacteria,ko00625,Chloroalkane and chloroalkene degradation,Metabolism,Xenobiotics biodegradation and metabolism
0.670969626,0.111447622,1.74e-09,3.27e-09,Bacteria,Fusobacteria,ko00626,Naphthalene degradation,Metabolism,Xenobiotics biodegradation and metabolism
0.850031621,0.110308907,1.3e-14,2.92e-14,Bacteria,Fusobacteria,ko01220,Degradation of aromatic compounds,Metabolism,Global and overview maps
-1.983507989,0.121652151,9.13e-60,5.28e-59,Bacteria,Proteobacteria,ko03008,Ribosome biogenesis in eukaryotes,Genetic Information Processing,Translation
0.341265669,0.144996226,0.018591726,0.022918179,Bacteria,Bacteroidetes,ko04072,Phospholipase D signaling pathway,Environmental Information Processing,Signal transduction
-0.657388719,0.098632766,2.65e-11,5.29e-11,Bacteria,Actinobacteria,ko04068,FoxO signaling pathway,Environmental Information Processing,Signal transduction
0.199088063,0.10756597,0.064191687,0.075517302,Bacteria,Fibrobacteres,ko00052,Galactose metabolism,Metabolism,Carbohydrate metabolism
0.436757561,0.121336596,0.000318764,0.000448622,Bacteria,Tenericutes,ko04141,Protein processing in endoplasmic reticulum,Genetic Information Processing,"Folding, sorting and degradation"
0.72320512,0.091838021,3.41e-15,7.87e-15,Bacteria,Tenericutes,ko04217,Necroptosis,Cellular Processes,Cell growth and death
0.857235695,0.142673636,1.87e-09,3.51e-09,Bacteria,Tenericutes,ko04626,Plant-pathogen interaction,Organismal Systems,Environmental adaptation
-1.01228056,0.066602744,3.6e-52,1.86e-51,Bacteria,Proteobacteria,ko04013,MAPK signaling pathway - fly,Environmental Information Processing,Signal transduction
-1.910128343,0.12215566,4.09e-55,2.16e-54,Bacteria,Proteobacteria,ko05016,Huntington disease,Human Diseases,Neurodegenerative disease
1.617051889,0.100294569,1.76e-58,9.77e-58,Bacteria,Bacteroidetes,ko00627,Aminobenzoate degradation,Metabolism,Xenobiotics biodegradation and metabolism
-1.467935996,0.107234762,1.18e-42,5.26e-42,Bacteria,Proteobacteria,ko00830,Retinol metabolism,Metabolism,Metabolism of cofactors and vitamins
0.550488194,0.066299196,1.01e-16,2.48e-16,Bacteria,Fusobacteria,ko04910,Insulin signaling pathway,Organismal Systems,Endocrine system
-0.178921523,0.124758702,0.151532135,0.171802486,Bacteria,Synergistetes,ko04940,Type I diabetes mellitus,Human Diseases,Endocrine and metabolic disease
-0.230269875,0.107225678,0.031751471,0.03834709,Bacteria,Synergistetes,ko05134,Legionellosis,Human Diseases,Infectious disease: bacterial
-1.955702552,0.099667774,9.99e-86,9.57e-85,Bacteria,Proteobacteria,ko00966,Glucosinolate biosynthesis,Metabolism,Biosynthesis of other secondary metabolites
-0.039508787,0.093984683,0.674211712,0.699902958,Bacteria,Fusobacteria,ko00333,Prodigiosin biosynthesis,Metabolism,Biosynthesis of other secondary metabolites
0.203363008,0.099856369,0.041694636,0.049881851,Bacteria,Firmicutes,ko00906,Carotenoid biosynthesis,Metabolism,Metabolism of terpenoids and polyketides
-0.268209235,0.050080564,8.53e-08,1.46e-07,Bacteria,Synergistetes,ko00650,Butanoate metabolism,Metabolism,Carbohydrate metabolism
-1.735479258,0.084675038,2.35e-93,2.6e-92,Bacteria,Proteobacteria,ko00785,Lipoic acid metabolism,Metabolism,Metabolism of cofactors and vitamins
1.814308871,0.081231246,1.69e-110,2.87e-109,Bacteria,Firmicutes,ko00565,Ether lipid metabolism,Metabolism,Lipid metabolism
3.618399292,0.208430535,1.65e-67,1.12e-66,Bacteria,Tenericutes,ko00220,Arginine biosynthesis,Metabolism,Amino acid metabolism
1.068537599,0.189967378,1.86e-08,3.28e-08,Bacteria,Tenericutes,ko03030,DNA replication,Genetic Information Processing,Replication and repair
0.774998949,0.153962354,4.81e-07,7.95e-07,Bacteria,Tenericutes,ko03430,Mismatch repair,Genetic Information Processing,Replication and repair
1.232969743,0.193564933,1.89e-10,3.68e-10,Bacteria,Tenericutes,ko03440,Homologous recombination,Genetic Information Processing,Replication and repair
1.322234844,0.134148599,6.43e-23,1.88e-22,Bacteria,Chlamydiae,ko00020,Citrate cycle (TCA cycle),Metabolism,Carbohydrate metabolism
1.322234844,0.134148599,6.43e-23,1.88e-22,Bacteria,Chlamydiae,ko00190,Oxidative phosphorylation,Metabolism,Energy metabolism
1.322234844,0.134148599,6.43e-23,1.88e-22,Bacteria,Chlamydiae,ko00620,Pyruvate metabolism,Metabolism,Carbohydrate metabolism
1.322234844,0.134148599,6.43e-23,1.88e-22,Bacteria,Chlamydiae,ko00650,Butanoate metabolism,Metabolism,Carbohydrate metabolism
1.322234844,0.134148599,6.43e-23,1.88e-22,Bacteria,Chlamydiae,ko00720,Carbon fixation pathways in prokaryotes,Metabolism,Energy metabolism
1.322234844,0.134148599,6.43e-23,1.88e-22,Bacteria,Chlamydiae,ko01120,Microbial metabolism in diverse environments,Metabolism,Global and overview maps
1.322234844,0.134148599,6.43e-23,1.88e-22,Bacteria,Chlamydiae,ko01200,Carbon metabolism,Metabolism,Global and overview maps
1.313937118,0.134524825,1.56e-22,4.48e-22,Bacteria,Chlamydiae,ko02020,Two-component system,Environmental Information Processing,Signal transduction
-0.101024929,0.139220362,0.468054799,0.497814,Bacteria,Tenericutes,ko00562,Inositol phosphate metabolism,Metabolism,Carbohydrate metabolism
-0.24017683,0.118867861,0.043327787,0.051770732,Archaea,Euryarchaeota,ko01523,Antifolate resistance,Human Diseases,Drug resistance: antineoplastic
0.635181834,0.129431965,9.23e-07,1.51e-06,Bacteria,Fibrobacteres,ko05418,Fluid shear stress and atherosclerosis,Human Diseases,Cardiovascular disease
0.925107713,0.092740177,1.96e-23,5.87e-23,Bacteria,Bacteroidetes,ko00120,Primary bile acid biosynthesis,Metabolism,Lipid metabolism
0.925107713,0.092740177,1.96e-23,5.87e-23,Bacteria,Bacteroidetes,ko00121,Secondary bile acid biosynthesis,Metabolism,Lipid metabolism
0.148345609,0.112432141,0.18702757,0.209924412,Bacteria,Fibrobacteres,ko03440,Homologous recombination,Genetic Information Processing,Replication and repair
0.458373588,0.060326101,3e-14,6.64e-14,Bacteria,Firmicutes,ko00592,alpha-Linolenic acid metabolism,Metabolism,Lipid metabolism
-0.562881194,0.072809152,1.07e-14,2.42e-14,Bacteria,Firmicutes,ko00642,Ethylbenzene degradation,Metabolism,Xenobiotics biodegradation and metabolism
0.03058701,0.072757288,0.674194814,0.699902958,Bacteria,Lentisphaerae,ko00270,Cysteine and methionine metabolism,Metabolism,Amino acid metabolism
-0.203449919,0.075427929,0.006990936,0.008846527,Bacteria,Lentisphaerae,ko01100,Metabolic pathways Major,Metabolism,Global and overview maps
-0.283343634,0.059528825,1.94e-06,3.11e-06,Bacteria,Lentisphaerae,ko01110,Biosynthesis of secondary metabolites,Metabolism,Global and overview maps
0.047370421,0.099943746,0.635520703,0.666999439,Bacteria,Lentisphaerae,ko01120,Microbial metabolism in diverse environments,Metabolism,Global and overview maps
0.100393899,0.077930155,0.197657271,0.221074731,Bacteria,Lentisphaerae,ko01230,Biosynthesis of amino acids,Metabolism,Global and overview maps
-0.0304515,0.072189487,0.67315104,0.699563506,Bacteria,Spirochaetes,ko03060,Protein export,Genetic Information Processing,"Folding, sorting and degradation"
0.056008494,0.076956451,0.466739294,0.496969198,Bacteria,Spirochaetes,ko03070,Bacterial secretion system,Environmental Information Processing,Membrane transport
-1.547759925,0.085882894,1.32e-72,9.8e-72,Bacteria,Proteobacteria,ko03013,RNA transport,Genetic Information Processing,Translation
0.966795936,0.124232173,7.13e-15,1.63e-14,Bacteria,Candidatus Melainabacteria,ko00030,Pentose phosphate pathway,Metabolism,Carbohydrate metabolism
0.019092223,0.097853934,0.845307295,0.860192642,Bacteria,Candidatus Melainabacteria,ko00710,Carbon fixation in photosynthetic organisms,Metabolism,Energy metabolism
0.322620856,0.063569466,3.87e-07,6.44e-07,Bacteria,Candidatus Melainabacteria,ko01110,Biosynthesis of secondary metabolites,Metabolism,Global and overview maps
0.222713301,0.067022656,0.000890691,0.001204644,Bacteria,Candidatus Melainabacteria,ko01120,Microbial metabolism in diverse environments,Metabolism,Global and overview maps
0.754754772,0.078484482,6.8e-22,1.93e-21,Bacteria,Candidatus Melainabacteria,ko01130,Biosynthesis of antibiotics,Metabolism,Global and overview maps
0.246012755,0.072228755,0.000659168,0.000913541,Bacteria,Candidatus Melainabacteria,ko01200,Carbon metabolism,Metabolism,Global and overview maps
0.232219421,0.074105664,0.001726609,0.002288147,Bacteria,Candidatus Melainabacteria,ko01230,Biosynthesis of amino acids,Metabolism,Global and overview maps
-0.21915201,0.092579808,0.017924767,0.022153293,Bacteria,Synergistetes,ko00330,Arginine and proline metabolism,Metabolism,Amino acid metabolism
-0.573933608,0.057464155,1.73e-23,5.2e-23,Bacteria,Synergistetes,ko00250,"Alanine, aspartate and glutamate metabolism",Metabolism,Amino acid metabolism
-0.860342972,0.090041844,1.24e-21,3.49e-21,Bacteria,Synergistetes,ko04931,Insulin resistance,Human Diseases,Endocrine and metabolic disease
-0.043197335,0.125416346,0.730521832,0.752622978,Bacteria,Candidatus Saccharibacteria,ko00220,Arginine biosynthesis,Metabolism,Amino acid metabolism
-0.250789906,0.059315106,2.36e-05,3.53e-05,Bacteria,Candidatus Saccharibacteria,ko01110,Biosynthesis of secondary metabolites,Metabolism,Global and overview maps
-0.130158573,0.071001578,0.066776017,0.078267894,Bacteria,Candidatus Saccharibacteria,ko01130,Biosynthesis of antibiotics,Metabolism,Global and overview maps
-0.315818183,0.062398738,4.16e-07,6.91e-07,Bacteria,Candidatus Saccharibacteria,ko01230,Biosynthesis of amino acids,Metabolism,Global and overview maps
0.399552505,0.086275042,3.64e-06,5.71e-06,Bacteria,Fusobacteria,ko00430,Taurine and hypotaurine metabolism,Metabolism,Metabolism of other amino acids
0.169965419,0.091561726,0.063411763,0.074645822,Bacteria,Verrucomicrobia,ko00230,Purine metabolism,Metabolism,Nucleotide metabolism
0.311506112,0.104777877,0.002948909,0.003864996,Bacteria,Verrucomicrobia,ko00240,Pyrimidine metabolism,Metabolism,Nucleotide metabolism
0.527108109,0.134363367,8.75e-05,0.000126629,Bacteria,Verrucomicrobia,ko03030,DNA replication,Genetic Information Processing,Replication and repair
0.727295191,0.117889783,6.86e-10,1.31e-09,Bacteria,Verrucomicrobia,ko03440,Homologous recombination,Genetic Information Processing,Replication and repair
0.150104968,0.089699657,0.094245153,0.10918925,Archaea,Euryarchaeota,ko05111,Biofilm formation - Vibrio cholerae,Cellular Processes,Cellular community - prokaryotes
-1.074908124,0.08999388,6.96e-33,2.6e-32,Bacteria,Actinobacteria,ko00072,Synthesis and degradation of ketone bodies,Metabolism,Lipid metabolism
-1.321314705,0.124245435,2.05e-26,6.65e-26,Bacteria,Actinobacteria,ko00281,Geraniol degradation,Metabolism,Metabolism of terpenoids and polyketides
-1.210253161,0.126932814,1.5e-21,4.24e-21,Bacteria,Actinobacteria,ko00592,alpha-Linolenic acid metabolism,Metabolism,Lipid metabolism
-1.290958966,0.104242294,3.18e-35,1.25e-34,Bacteria,Actinobacteria,ko00642,Ethylbenzene degradation,Metabolism,Xenobiotics biodegradation and metabolism
1.137247633,0.166352056,8.12e-12,1.65e-11,Bacteria,Tenericutes,ko03410,Base excision repair,Genetic Information Processing,Replication and repair
-0.037149414,0.084257899,0.659284479,0.689662919,Bacteria,Bacteroidetes,ko00532,Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate,Metabolism,Glycan biosynthesis and metabolism
0.632352738,0.112884018,2.12e-08,3.74e-08,Bacteria,Tenericutes,ko04910,Insulin signaling pathway,Organismal Systems,Endocrine system
0.533468029,0.152924104,0.00048583,0.00067725,Bacteria,Tenericutes,ko04922,Glucagon signaling pathway,Organismal Systems,Endocrine system
0.570247031,0.099628944,1.04e-08,1.85e-08,Bacteria,Tenericutes,ko04931,Insulin resistance,Human Diseases,Endocrine and metabolic disease
3.471687801,0.207611597,9.06e-63,5.7e-62,Bacteria,Firmicutes,ko00522,"Biosynthesis of 12-, 14- and 16-membered macrolides",Metabolism,Metabolism of terpenoids and polyketides
-1.193544705,0.099030341,1.89e-33,7.14e-33,Bacteria,Proteobacteria,ko00440,Phosphonate and phosphinate metabolism,Metabolism,Metabolism of other amino acids
1.379508483,0.177697249,8.28e-15,1.88e-14,Bacteria,Tenericutes,ko00270,Cysteine and methionine metabolism,Metabolism,Amino acid metabolism
0.858212486,0.207731543,3.61e-05,5.35e-05,Bacteria,Tenericutes,ko00760,Nicotinate and nicotinamide metabolism,Metabolism,Metabolism of cofactors and vitamins
1.530516335,0.14413929,2.45e-26,7.9e-26,Bacteria,Bacteroidetes,ko00311,Penicillin and cephalosporin biosynthesis,Metabolism,Biosynthesis of other secondary metabolites
0.530323657,0.094673186,2.12e-08,3.74e-08,Bacteria,Fusobacteria,ko00627,Aminobenzoate degradation,Metabolism,Xenobiotics biodegradation and metabolism
0.175668125,0.111331536,0.114592517,0.131169226,Bacteria,Candidatus Melainabacteria,ko00051,Fructose and mannose metabolism,Metabolism,Carbohydrate metabolism
-0.076215719,0.111235815,0.49323509,0.523427555,Bacteria,Candidatus Melainabacteria,ko00520,Amino sugar and nucleotide sugar metabolism,Metabolism,Carbohydrate metabolism
0.81374949,0.060644147,4.72e-41,2.06e-40,Bacteria,Spirochaetes,ko00020,Citrate cycle (TCA cycle),Metabolism,Carbohydrate metabolism
0.177800512,0.072797116,0.014589507,0.018137021,Bacteria,Spirochaetes,ko00190,Oxidative phosphorylation,Metabolism,Energy metabolism
0.437638577,0.07391304,3.2e-09,5.94e-09,Bacteria,Spirochaetes,ko00760,Nicotinate and nicotinamide metabolism,Metabolism,Metabolism of cofactors and vitamins
1.444974509,0.200426777,5.62e-13,1.2e-12,Bacteria,Tenericutes,ko02020,Two-component system,Environmental Information Processing,Signal transduction
0.101473972,0.087521454,0.246285739,0.272903489,Bacteria,Fusobacteria,ko00130,Ubiquinone and other terpenoid-quinone biosynthesis,Metabolism,Metabolism of cofactors and vitamins
-0.058091127,0.118926472,0.625222249,0.656657235,Bacteria,Fibrobacteres,ko02025,Biofilm formation - Pseudomonas aeruginosa,Cellular Processes,Cellular community - prokaryotes
-1.076020884,0.095150364,1.19e-29,4.1e-29,Archaea,Euryarchaeota,ko00240,Pyrimidine metabolism,Metabolism,Nucleotide metabolism
-0.01313505,0.078402739,0.866950641,0.880154416,Bacteria,Spirochaetes,ko00660,C5-Branched dibasic acid metabolism,Metabolism,Carbohydrate metabolism
0.600017403,0.077501245,9.78e-15,2.22e-14,Bacteria,Tenericutes,ko00250,"Alanine, aspartate and glutamate metabolism",Metabolism,Amino acid metabolism
-0.730284864,0.089666672,3.81e-16,9.12e-16,Archaea,Euryarchaeota,ko00680,Methane metabolism,Metabolism,Energy metabolism
0.375118746,0.069802491,7.7e-08,1.33e-07,Bacteria,Spirochaetes,ko00920,Sulfur metabolism,Metabolism,Energy metabolism
-1.25950683,0.094323069,1.14e-40,4.93e-40,Bacteria,Proteobacteria,ko00361,Chlorocyclohexane and chlorobenzene degradation,Metabolism,Xenobiotics biodegradation and metabolism
-0.759201578,0.049969073,3.91e-52,2.01e-51,Archaea,Euryarchaeota,ko00260,"Glycine, serine and threonine metabolism",Metabolism,Amino acid metabolism
0.204318518,0.04146691,8.34e-07,1.36e-06,Bacteria,Spirochaetes,ko04217,Necroptosis,Cellular Processes,Cell growth and death
0.010290755,0.04943231,0.835089426,0.85024855,Bacteria,Spirochaetes,ko04910,Insulin signaling pathway,Organismal Systems,Endocrine system
-0.036587891,0.045886028,0.425239358,0.457120325,Bacteria,Spirochaetes,ko04922,Glucagon signaling pathway,Organismal Systems,Endocrine system
-0.067540008,0.047271743,0.153073029,0.173446385,Bacteria,Spirochaetes,ko04931,Insulin resistance,Human Diseases,Endocrine and metabolic disease
2.943326594,0.200173772,6.09e-49,2.98e-48,Bacteria,Firmicutes,ko00965,Betalain biosynthesis,Metabolism,Biosynthesis of other secondary metabolites
-1.64751603,0.088247104,8.79e-78,7.04e-77,Bacteria,Proteobacteria,ko00473,D-Alanine metabolism,Metabolism,Metabolism of other amino acids
0.516688579,0.085275236,1.37e-09,2.59e-09,Bacteria,Bacteroidetes,ko00944,Flavone and flavonol biosynthesis,Metabolism,Biosynthesis of other secondary metabolites
