log2FoldChange,lfcSE,pvalue,padj,SGB,Domain,Phylum,Class,Order,Family,Genus
24.05389036,1.256557515,1.11e-81,1.5e-81,Oklahoma_p2__metabat2_low_PE_029_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Paraprevotella
29.41053974,0.609174777,0.0,0.0,Peterbilt_p2__metabat2_high_PE_039_contigs,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,Blautia
9.5330793,0.579361814,7.79e-61,9.42e-61,Peterbilt_p2__metabat2_low_PE_018_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Ruminococcaceae,Fournierella
26.48988716,1.120124774,1.21e-123,2.24e-123,R02__maxbin2_low_prob_043_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Prevotella
25.91956716,1.054711763,2.34e-133,5.03e-133,R03__maxbin2_low_prob_006_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,ER4
27.72914607,0.932538538,2.7e-194,1.21e-193,R03__maxbin2_low_prob_041_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,CAG-83
26.22753271,1.183845999,9.44e-109,1.5e-108,R03__metabat2_high_PE_065_contigs,Bacteria,Firmicutes_A,Clostridia,Christensenellales,CAG-74,
27.00898843,1.081975632,1.56e-137,3.51e-137,R03__metabat2_low_PE_024_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Prevotella
25.89678516,1.150019827,2.73e-112,4.45e-112,R04__metabat2_high_PE_020_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,
26.51245144,0.91752529,1.36e-183,5.14e-183,R05__maxbin2_low_prob_008_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Muribaculaceae,C941
29.02859617,1.019708489,2.96e-178,1.07e-177,R05__metabat2_low_PE_032_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Ruminococcaceae,Ruminococcus
30.0,1.594136792,5.28e-79,7.04e-79,R06__metabat2_low_PE_001_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Prevotella
25.93624513,1.40679043,6.7e-76,8.72e-76,R11__maxbin2_low_prob_023_contigs,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,Parasporobacterium
26.38983161,1.112465837,2.14e-124,4.03e-124,R11__metabat2_high_PE_049_contigs,Bacteria,Firmicutes_A,Clostridia,Christensenellales,CAG-74,UBA11524
24.6482552,1.571729619,2e-55,2.35e-55,R11__metabat2_high_PE_057_contigs,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,
25.2192772,1.258085585,2.2e-89,3.07e-89,R11__metabat2_low_PE_023_contigs,Bacteria,Verrucomicrobiota,Kiritimatiellae,RFP12,UBA1067,UBA1067
25.99398516,1.239770879,1.32e-97,1.93e-97,R11__metabat2_low_PE_064_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,ER4
27.26285764,0.935610553,1.15e-186,4.51e-186,R12__metabat2_high_PE_039_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Prevotella
28.43210098,1.011134711,5.74e-174,1.97e-173,R14__maxbin2_high_prob_015_contigs,Bacteria,Fibrobacterota,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,Fibrobacter_A
26.58245194,1.032004916,2.62e-146,6.51e-146,R14__metabat2_high_PE_015_contigs,Bacteria,Firmicutes_A,Clostridia,Christensenellales,CAG-74,UBA11524
29.34242831,1.268944341,2.69e-118,4.62e-118,R14__metabat2_high_PE_017_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,UBA3663,UBA3663
25.95523658,1.238592375,1.67e-97,2.44e-97,R14__metabat2_high_PE_020_contigs,Bacteria,Firmicutes_A,Clostridia,Christensenellales,CAG-74,
25.10718181,1.329857293,1.68e-79,2.24e-79,R14__metabat2_high_PE_026_contigs,Bacteria,Firmicutes_A,Clostridia,Christensenellales,CAG-74,UBA11524
26.42307841,1.067682961,3.25e-135,7.05e-135,R14__metabat2_high_PE_034_contigs,Bacteria,Firmicutes_A,Clostridia,Christensenellales,CAG-74,
6.920892743,0.663489042,1.79e-25,1.97e-25,R14__metabat2_high_PE_046_contigs,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,UBA3775
27.25268891,1.666770211,4.31e-60,5.18e-60,R14__metabat2_low_PE_009_contigs,Bacteria,Firmicutes,Bacilli,Erysipelotrichales,Erysipelotrichaceae,
29.48738914,0.857736725,5.35e-259,4.39e-258,R14__metabat2_low_PE_047_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,ER4
28.53542536,1.366926953,8.92e-97,1.29e-96,R16__maxbin2_low_prob_005_contigs,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus
24.60927577,1.059880123,2.93e-119,5.14e-119,R16__maxbin2_low_prob_010_contigs,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,
25.47242648,1.571547842,4.39e-59,5.26e-59,R16__metabat2_high_PE_006_contigs,Bacteria,Verrucomicrobiota,Kiritimatiellae,RFP12,UBA1067,UBA1067
25.80198665,1.364419685,9.33e-80,1.25e-79,R17__maxbin2_high_prob_029_contigs,Bacteria,Firmicutes_A,Clostridia,Christensenellales,CAG-74,
26.33615967,1.214407746,2.76e-104,4.24e-104,R17__metabat2_high_PE_024_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,UBA1777
28.67886348,1.184758665,1.9e-129,3.81e-129,R18__metabat2_high_PE_031_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,UBA4372
25.53689016,1.435754654,9.01e-71,1.14e-70,R18__metabat2_low_PE_004_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,
25.69678857,1.350245141,9.41e-81,1.27e-80,R18__metabat2_low_PE_019_contigs,Bacteria,Actinobacteriota,Coriobacteriia,Coriobacteriales,Eggerthellaceae,
25.25801074,1.267298901,2.21e-88,3.07e-88,R19__maxbin2_low_prob_025_contigs,Archaea,Halobacterota,Methanomicrobia,Methanomicrobiales,Methanocorpusculaceae,Methanocorpusculum
26.83238901,1.018095629,4.44e-153,1.19e-152,R19__metabat2_high_PE_001_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Acutalibacteraceae,RUG420
25.93082813,1.330278671,1.26e-84,1.73e-84,R19__metabat2_high_PE_014_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,UBA1777
25.4903504,1.341312834,1.58e-80,2.12e-80,R19__metabat2_high_PE_023_contigs,Bacteria,Verrucomicrobiota,Kiritimatiellae,RFP12,UBA1067,UBA1067
26.38230278,1.116359735,1.79e-123,3.31e-123,R19__metabat2_low_PE_030_contigs,Bacteria,Firmicutes_A,Clostridia,Christensenellales,CAG-74,
26.53941074,0.919414353,3.23e-183,1.22e-182,R19__metabat2_low_PE_041_contigs,Bacteria,Firmicutes_A,Clostridia,Christensenellales,CAG-74,UBA4246
25.6200231,1.522805539,1.62e-63,1.98e-63,R20__maxbin2_low_prob_016_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,UBA932,RC9
25.15990461,1.39468682,9.48e-73,1.21e-72,R20__metabat2_high_PE_002_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,CAG-83
30.0,0.935617657,1.38e-225,8.36e-225,R20__metabat2_low_PE_030_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,UBA4334
30.0,0.909530917,1.38e-238,9.18e-238,R21__metabat2_high_PE_018_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Prevotella
29.34802522,1.681188769,3.06e-68,3.83e-68,R21__metabat2_high_PE_034_contigs,Bacteria,Firmicutes_A,Clostridia,Christensenellales,CAG-74,UBA2943
24.55859819,1.349937835,5.93e-74,7.63e-74,R21__metabat2_high_PE_066_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Acutalibacteraceae,
25.57730599,1.387095099,6.34e-76,8.26e-76,R21__metabat2_low_PE_012_contigs,Bacteria,Firmicutes,Bacilli,RF39,CAG-1000,
25.58897038,1.259953346,1.06e-91,1.5e-91,R21__metabat2_low_PE_019_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,F23-B02
30.0,1.337828693,2.28e-111,3.66e-111,R21__metabat2_low_PE_043_contigs,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,CAG-791
26.93362642,1.020206241,1.36e-153,3.67e-153,R21__metabat2_low_PE_059_contigs,Bacteria,Firmicutes_A,Clostridia,Christensenellales,CAG-74,
26.0687489,1.269310436,9.91e-94,1.42e-93,R21__metabat2_low_PE_066_contigs,Bacteria,Firmicutes_A,Clostridia,Christensenellales,CAG-138,CAG-1024
25.26577046,1.397220504,4.35e-73,5.57e-73,R22__maxbin2_high_prob_019_contigs,Bacteria,Firmicutes,Bacilli,RF39,CAG-611,UBA3789
30.0,1.030703474,2.98e-186,1.15e-185,R22__maxbin2_high_prob_022_contigs,Bacteria,Firmicutes_A,Clostridia,Christensenellales,CAG-138,RUG472
28.23535972,1.064152306,4.01e-155,1.11e-154,R22__maxbin2_high_prob_028_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Ruminococcaceae,Firm-04
30.0,1.623033599,2.78e-76,3.64e-76,R22__metabat2_high_PE_045_contigs,Bacteria,Spirochaetota,Spirochaetia,Treponematales,Treponemataceae,Treponema_D
30.0,1.152985992,2.99e-149,7.64e-149,R22__metabat2_high_PE_057_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,UBA932,RC9
27.3512976,1.302464509,6.61e-98,9.71e-98,R22__metabat2_low_PE_006_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,UBA1189
25.77056394,1.204581054,1.53e-101,2.3e-101,R22__metabat2_low_PE_020_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,CAG-83
26.91103314,1.044459919,2.16e-146,5.39e-146,R22__metabat2_low_PE_043_contigs,Bacteria,Spirochaetota,Spirochaetia,Treponematales,Treponemataceae,Treponema_D
30.0,1.334179677,5.73e-112,9.24e-112,R22__metabat2_low_PE_056_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,UBA932,RC9
25.63450351,1.201800522,5.97e-101,8.95e-101,R23__maxbin2_high_prob_017_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,CAG-83
30.0,0.856976706,1.77e-268,1.56e-267,R23__maxbin2_high_prob_044_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,UBA4372
25.92483589,1.265257413,2.66e-93,3.79e-93,R23__maxbin2_low_prob_047_contigs,Bacteria,Firmicutes_A,Clostridia,Christensenellales,CAG-74,UBA11524
29.13264209,0.947995248,2.21e-207,1.14e-206,R23__metabat2_high_PE_006_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,UBA3839
30.0,1.024428198,1.63e-188,6.67e-188,R23__metabat2_high_PE_030_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Prevotella
30.0,1.003289246,1.87e-196,8.63e-196,R23__metabat2_high_PE_035_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Prevotella
27.20037376,1.093983912,1.84e-136,4.09e-136,R23__metabat2_low_PE_041_contigs,Bacteria,Verrucomicrobiota,Kiritimatiellae,RFP12,UBA1067,UBA1067
30.0,0.968413444,1.05e-210,5.77e-210,R24__maxbin2_high_prob_003_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,UBA4372
29.69124743,0.9820294,8.32e-201,4e-200,R24__maxbin2_high_prob_033_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Prevotella
30.0,1.475289924,6.31e-92,8.91e-92,R24__metabat2_high_PE_033_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,UBA932,RC9
30.0,0.97526457,8.75e-208,4.52e-207,R24__metabat2_low_PE_011_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Ga6A1
27.18567301,0.972089906,4.19e-172,1.4e-171,R24__metabat2_low_PE_020_contigs,Bacteria,Spirochaetota,Spirochaetia,Treponematales,Treponemataceae,Treponema_D
28.31913359,0.929288793,5.76e-204,2.86e-203,R24__metabat2_low_PE_026_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,UBA4334
27.5801813,0.934112491,1.35e-191,5.74e-191,R24__metabat2_low_PE_034_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Ruminococcaceae,Angelakisella
27.82318268,1.188145635,2.85e-121,5.11e-121,R24__metabat2_low_PE_050_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,UBA932,RC9
30.0,1.599290179,1.66e-78,2.2e-78,R25__metabat2_high_PE_017_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,P3,UBA1711
29.29099206,0.956189753,4.45e-206,2.26e-205,R25__metabat2_high_PE_055_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,UBA3839
30.0,1.683728677,5.16e-71,6.54e-71,R25__metabat2_low_PE_004_contigs,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobrevibacter_A
25.49577279,1.359781346,1.94e-78,2.57e-78,R25__metabat2_low_PE_026_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,CAG-110
29.53736108,0.933452728,9.43e-220,5.43e-219,R25__metabat2_low_PE_048_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Prevotella
27.58320065,1.024808283,1.45e-159,4.24e-159,R26__maxbin2_high_prob_014_contigs,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobrevibacter_A
30.0,1.891339667,1.17e-56,1.38e-56,R26__maxbin2_low_prob_015_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Muribaculaceae,C941
24.97672477,1.61516973,6.09e-54,7.08e-54,R26__maxbin2_low_prob_020_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,F0040
30.0,1.112496495,3.67e-160,1.09e-159,R26__metabat2_high_PE_018_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Prevotella
27.27658474,1.185394246,3.65e-117,6.18e-117,R26__metabat2_high_PE_025_contigs,Bacteria,Verrucomicrobiota,Kiritimatiellae,RFP12,UBA1067,UBA1067
28.71978525,1.065690921,5.79e-160,1.71e-159,R26__metabat2_high_PE_030_contigs,Bacteria,Verrucomicrobiota,Kiritimatiellae,RFP12,UBA1067,UBA3624
28.16315467,1.422064412,2.73e-87,3.77e-87,R26__metabat2_high_PE_046_contigs,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,,
29.89852542,1.164842421,2.7e-145,6.63e-145,R26__metabat2_high_PE_047_contigs,Bacteria,Firmicutes_A,Clostridia,Christensenellales,CAG-74,GCA-900199385
25.94187352,1.12966958,1.06e-116,1.78e-116,R26__metabat2_high_PE_058_contigs,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,UBA2868
28.16022887,0.961649556,1.69e-188,6.86e-188,R26__metabat2_low_PE_011_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Prevotella
27.82741874,0.940493288,2.13e-192,9.13e-192,R26__metabat2_low_PE_037_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,CAG-110
26.89480023,1.463417337,1.97e-75,2.55e-75,R26__metabat2_low_PE_056_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Acutalibacteraceae,UBA1227
24.55686782,1.576130006,9.88e-55,1.16e-54,R27__maxbin2_high_prob_011_contigs,Bacteria,Firmicutes_A,Clostridia,Peptostreptococcales,Anaerovoracaceae,UBA1191
25.8205506,0.975796332,2.73e-154,7.43e-154,R27__maxbin2_low_prob_018_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,CAG-110
27.00622026,1.347442693,2.34e-89,3.27e-89,R27__maxbin2_low_prob_044_contigs,Bacteria,Firmicutes_A,Clostridia,Christensenellales,CAG-74,
27.3001907,0.921597283,7.63e-193,3.34e-192,R27__metabat2_high_PE_015_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,UBA932,RC9
28.41986633,1.234984524,3.51e-117,5.94e-117,R27__metabat2_high_PE_017_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,UBA932,RC9
30.0,1.902237976,4.93e-56,5.83e-56,R27__metabat2_high_PE_018_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,UBA932,RC9
27.02300214,0.960090402,2.66e-174,9.15e-174,R27__metabat2_high_PE_044_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,UBA1179
25.82881731,1.055740937,3.48e-132,7.29e-132,R27__metabat2_high_PE_050_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,
30.0,1.428383176,6.19e-98,9.11e-98,R27__metabat2_low_PE_024_contigs,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobrevibacter_A
28.49892835,0.962498641,1.13e-192,4.94e-192,R27__metabat2_low_PE_027_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Muribaculaceae,C941
26.56009389,1.012017097,8.21e-152,2.16e-151,R27__metabat2_low_PE_046_contigs,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,UBA2868
26.58741869,0.990109029,7.78e-159,2.26e-158,R27__metabat2_low_PE_056_contigs,Bacteria,Firmicutes_A,Clostridia,TANB77,CAG-508,CAG-492
25.95753701,1.058312554,7.56e-133,1.61e-132,R28__maxbin2_low_prob_006_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,CAG-110
26.37855684,1.113266087,4.08e-124,7.63e-124,R28__metabat2_low_PE_026_contigs,Bacteria,Firmicutes_A,Clostridia,Christensenellales,CAG-74,
27.33905155,1.407248329,4.54e-84,6.18e-84,Rahab_p1__maxbin2_low_prob_022_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Muribaculaceae,K10
27.38573282,1.147056568,5.6e-126,1.06e-125,SAMEA103957793__metabat2_high_PE_001_contigs,Bacteria,Firmicutes_A,Clostridia,Peptostreptococcales,Peptostreptococcaceae,Terrisporobacter
30.0,1.021355916,1.23e-189,5.04e-189,SAMEA103957793__metabat2_low_PE_003_contigs,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus_B
7.990526814,1.306535432,9.61e-10,1.02e-09,SAMEA104315420__maxbin2_high_prob_017_contigs,Bacteria,Firmicutes_A,Clostridia,Christensenellales,CAG-138,Phil1
25.30574452,1.361287613,3.9e-77,5.15e-77,SAMEA104315420__metabat2_high_PE_020_contigs,Bacteria,Spirochaetota,Spirochaetia,Sphaerochaetales,Sphaerochaetaceae,UBA9732
27.40859688,1.124714054,3.61e-131,7.43e-131,SAMEA104315420__metabat2_high_PE_021_contigs,Bacteria,Firmicutes_A,Clostridia,4C28d-15,CAG-727,UBA10281
28.80694788,0.879844699,4.09e-235,2.63e-234,SAMEA104315420__metabat2_high_PE_032_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,CAG-83
27.26061456,0.97964161,2.04e-170,6.66e-170,SAMEA104315420__metabat2_high_PE_040_contigs,Bacteria,Cyanobacteria,Vampirovibrionia,Gastranaerophilales,Gastranaerophilaceae,Zag1
30.0,0.638486886,0.0,0.0,SAMEA104315420__metabat2_low_PE_001_contigs,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,Agathobacter
11.06596706,1.301459903,1.85e-17,2.01e-17,SAMEA104315420__metabat2_low_PE_006_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Acutalibacteraceae,CAG-177
28.03188064,1.207672707,3.49e-119,6.08e-119,SAMEA104315420__metabat2_low_PE_009_contigs,Bacteria,Firmicutes_A,Clostridia,4C28d-15,CAG-917,CAG-475
29.46649643,1.14010133,2.73e-147,6.88e-147,SAMEA104315420__metabat2_low_PE_011_contigs,Bacteria,Firmicutes_A,Clostridia,Christensenellales,CAG-138,PeH17
27.83571152,1.209489212,3.34e-117,5.67e-117,SAMEA104315420__metabat2_low_PE_012_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Acutalibacteraceae,
6.320394564,0.598228465,4.32e-26,4.77e-26,SAMEA104315420__metabat2_low_PE_030_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,CAG-83
25.49255729,0.914706832,6.23e-171,2.05e-170,SAMEA104315421__maxbin2_low_prob_007_contigs,Bacteria,Firmicutes_A,Clostridia,Christensenellales,CAG-138,CAG-1024
27.1583867,1.187782052,1.04e-115,1.73e-115,SAMEA104315421__maxbin2_low_prob_033_contigs,Bacteria,Firmicutes,Bacilli,RF39,CAG-1000,CAG-533
25.82593943,1.213842605,1.89e-100,2.82e-100,SAMEA104315421__metabat2_high_PE_028_contigs,Bacteria,Cyanobacteria,Vampirovibrionia,Gastranaerophilales,Gastranaerophilaceae,RUG841
28.90633996,1.0721875,4.34e-160,1.28e-159,SAMEA104315421__metabat2_low_PE_015_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,UBA932,RC9
27.35300517,1.081086122,3.08e-141,7.23e-141,SAMEA104315421__metabat2_low_PE_020_contigs,Bacteria,Cyanobacteria,Vampirovibrionia,Gastranaerophilales,Gastranaerophilaceae,UBA6984
27.56167143,0.83383845,1.36e-239,9.22e-239,SAMEA104315421__metabat2_low_PE_047_contigs,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,
28.30762919,1.016316365,9.86e-171,3.23e-170,SAMEA104315421__metabat2_low_PE_050_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Ruminococcaceae,Ruminococcus
28.38587339,1.025207978,9.76e-169,3.12e-168,SAMEA104315421__metabat2_low_PE_056_contigs,Bacteria,Firmicutes,Bacilli,RF39,CAG-611,CAG-877
26.6662533,1.031892927,2.99e-147,7.5e-147,SAMEA104315422__maxbin2_high_prob_025_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Paludibacteraceae,RF16
27.69760162,1.090971234,3.42e-142,8.11e-142,SAMEA104315422__maxbin2_low_prob_018_contigs,Bacteria,Cyanobacteria,Vampirovibrionia,Gastranaerophilales,Gastranaerophilaceae,UBA791
30.0,1.292310716,3.27e-119,5.72e-119,SAMEA104315422__maxbin2_low_prob_036_contigs,Bacteria,Myxococcota,Bradimonadia,Bradymonadales,UBA4248,UBA4248
28.71935457,1.157546326,6.9e-136,1.51e-135,SAMEA104315422__metabat2_high_PE_007_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,UBA932,RC9
27.95279531,1.157134326,6.32e-129,1.26e-128,SAMEA104315422__metabat2_low_PE_011_contigs,Bacteria,Firmicutes,Bacilli,RF39,CAG-1000,CAG-1000
25.4133521,1.399118774,9.98e-74,1.28e-73,SAMEA104315422__metabat2_low_PE_015_contigs,Bacteria,Spirochaetota,Spirochaetia,Sphaerochaetales,Sphaerochaetaceae,UBA5920
28.17469188,1.18979624,5.76e-124,1.07e-123,SAMEA104315422__metabat2_low_PE_034_contigs,Bacteria,Firmicutes_A,Clostridia,4C28d-15,CAG-917,CAG-1138
7.498617932,0.823365865,8.45e-20,9.21e-20,SAMEA104315423__maxbin2_high_prob_003_contigs,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospira
24.9385134,0.690680484,1.75e-285,1.69e-284,SAMEA104315423__metabat2_high_PE_006_contigs,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,CAG-510
27.53091738,1.041437068,5.36e-154,1.45e-153,SAMEA104315423__metabat2_high_PE_022_contigs,Bacteria,Firmicutes_A,Clostridia,Monoglobales,Monoglobaceae,
7.294279553,1.221587574,2.36e-09,2.5e-09,SAMEA104315423__metabat2_high_PE_028_contigs,Bacteria,Firmicutes,Bacilli,RF39,CAG-302,CAG-302
5.662674605,1.127380835,5.09e-07,5.33e-07,SAMEA104315423__metabat2_high_PE_040_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Ruminococcaceae,Ruminococcus_D
28.76888143,1.225522638,7.38e-122,1.33e-121,SAMEA104315423__metabat2_low_PE_002_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Acutalibacteraceae,CAG-180
5.858672301,0.96950729,1.51e-09,1.61e-09,SAMEA104315423__metabat2_low_PE_023_contigs,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,Coprococcus
3.695945298,1.58260955,0.019525207,0.019853707,SAMEA104315423__metabat2_low_PE_024_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Ruminococcaceae,Ruminococcus_C
5.471114733,1.081316421,4.2e-07,4.4e-07,SAMEA104315423__metabat2_low_PE_028_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Acutalibacteraceae,Eubacterium_R
8.571907398,0.629718913,3.39e-42,3.81e-42,SAMEA104315423__metabat2_low_PE_035_contigs,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,Eubacterium_F
29.07866394,1.131742378,1.37e-145,3.4e-145,SAMEA104315423__metabat2_low_PE_040_contigs,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,CAG-791
24.04569462,1.4376155,8.46e-63,1.03e-62,SAMEA104315424__maxbin2_high_prob_001_contigs,Bacteria,Spirochaetota,GWE2-31-10,GWE2-31-10,GWE2-31-10,
24.79030759,1.394328511,1.02e-70,1.29e-70,SAMEA104315424__maxbin2_high_prob_004_contigs,Bacteria,Firmicutes_A,Clostridia,4C28d-15,CAG-727,UBA11475
25.49347913,1.204061535,1.7e-99,2.52e-99,SAMEA104315424__metabat2_high_PE_039_contigs,Bacteria,Firmicutes,Bacilli,RF39,CAG-302,UBA6414
25.56105408,1.328511641,1.7e-82,2.3e-82,SAMEA104315424__metabat2_low_PE_007_contigs,Bacteria,Firmicutes,Bacilli,RF39,CAG-1000,CAG-460
26.60805203,1.141901081,4.28e-120,7.56e-120,SAMEA104315424__metabat2_low_PE_018_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,F23-B02
29.24088723,0.670551963,0.0,0.0,SAMEA104315424__metabat2_low_PE_031_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Acutalibacteraceae,CAG-488
24.63934634,1.687386213,2.72e-48,3.09e-48,SAMEA104315424__metabat2_low_PE_033_contigs,Bacteria,Firmicutes_A,Clostridia,4C28d-15,UBA1242,UBA4626
27.25853972,1.023899382,3.75e-156,1.04e-155,SAMEA104315424__metabat2_low_PE_034_contigs,Bacteria,Verrucomicrobiota,Kiritimatiellae,RFP12,UBA1067,UBA1731
